title,url,text,angeklagt,anwalt,attacke,begangen,bel�stigung,beschuldigt,betrug,betr�ger,bezichtigt,brandstiftung,dealer,delikt,diebstahl,drogen,ehebruch,entf�hrung,ermittelt,erpressung,erstochen,festnahme,folter,gef�hrder,gericht,get�tet,haft,inzest,missbrauch,missbrauchs,misshandlung,mord,morde,mordes,n�tigung,opfer,polizei,prozess,raub,sexuelle,sexuellen,sexueller,staatsanwalt,staatsanw�ltin,staatsanwaltschaft,straftat,t�ter,t�terin,todesfolge,totschlag,t�tung,�berfall,�bergriffe,untreue,verbrechen,vergehen,vergewaltigung,verletzung,versuchter,vorwurf,sum,ntokens,mig_share
15 000 Fluppen im Koffer! Zoll schnappt frechen Kippen-Schmuggler,https://www.bild.de/regional/frankfurt/frankfurt-aktuell/zoll-fasst-frechen-zigarettenschmuggler-46114424.bild.html,"Frankfurt – Zollbeamte haben sich am Frankfurter Flughafen das Reisegepäck eines 50-Jährigen vorgenommen. Kaum vorstellbar, dass so viele Zigaretten in einen Koffer passen! Die finnischen Behörden hatten die Kollegen vorgewarnt. Als der Verdächtige in Frankfurt ankam, spazierte er seelenruhig durch den „grünen Ausgang“ – der Ausgang, der nur von Reisenden mit anmeldefreier Ware benutzt werden darf. Ein Beamter fragte ihn daraufhin nach dem Inhalt seines XXL-Koffers. Seine Antwort: „Nur Zigaretten“. Das kommt auch in etwa hin. Tatsächlich befanden sich in dem Koffer „nur"""""""" Zigaretten – ganze 15 000 Fluppen in 75 Stangen! Der Koffer war bereits in Russland aufgegeben worden. Gegen den Mann wurde nun ein Verfahren wegen versuchter Steuerhinterziehung eingeleitet. Wegen der großen Menge hätte er die Glimmstängel wie Handelswaren versteuern müssen. Das hätte ihn 4.293,64 Euro gekostet – jetzt wird es deutlich teurer. Mehr aktuelle News aus Frankfurt und Umgebung lesen Sie hier auf frankfurt.bild.de PS: Sind Sie bei Facebook? Werden Sie Fan von BILD FRANKFURT! Und folgen Sie uns auch auf Twitter!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1107,0.000903342366757001
Fotograf Max Desfor ist tot - Chronist des Weltgeschehens stirbt mit 104 Jahren,https://www.bild.de/lifestyle/kultur/kultur/kriegsfotograf-max-desfor-54877854.bild.html,"Er widmete sein Leben der Fotografie... Keine Aktion war dem gebürtigen New Yorker Max Desfor zu gewagt, um DAS Foto zu bekommen – und damit ein Stück Zeitgeschichte zu dokumentieren.   1950 sprang er während des Koreakonflikts an der Seite von US-Soldaten über dem Kriegsgebiet mit einem Fallschirm ab. Sein Bild, das Menschen zeigt, die über eine zerstörte Brücke vor den nordkoreanischen Truppen flüchten, wurde weltberühmt.1951 bekam Desfor den Pulitzer-Preis für seine spektakulären Aufnahmen verliehen. Es gelang ihm, die interessantesten Protagonisten des 20. Jahrhunderts vor die Linse zu bekommen. Vom US-Präsidenten Richard Nixon, über den indischen Freiheitskämpfer Mahatma Gandhi, Regisseur Orson Welles bis Charlie Chaplin.Max Desfor starb am 19. Februar in Silver Spring im US-Bundesstaat Maryland.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0
Um die Wahrheit herumgezirkelt,https://www.sueddeutsche.de/politik/armenier-um-die-wahrheit-herumgezirkelt-1.2443219,"Solche Sätze muss man erst einmal hinzirkeln: """"""""Man kann das, was damals geschehen ist, in dem Begriff des Völkermords zusammenfassen wollen, und ich kann die Gründe dafür und erst recht die Gefühle dazu gut verstehen."""""""" Und: """"""""Ihr Schicksal steht beispielhaft für die Geschichte der Massenvernichtungen, der ethnischen Säuberungen, der Vertreibungen, ja der Völkermorde, von denen das 20. Jahrhundert auf so schreckliche Weise gezeichnet ist."""""""" Der erste Satz stammt von Außenminister Frank-Walter Steinmeier, der zweite soll in einem Bundestagsantrag stehen. Beide Male geht es um den Genozid an den Armeniern im Osmanischen Reich, der vor 100 Jahren begann, den man aber nach Ansicht der Türkei nicht als Genozid bezeichnen darf. Deshalb wird beide Male zwar von Völkermord gesprochen, das Unwort aber gleich wieder eingefangen. Man kann die Gründe und Gefühle verstehen, die Steinmeier und den Bundestag zu so verquasten Sätzen verleiten. Sie wissen, dass die Massaker an den Armeniern alle Merkmale eines Genozids erfüllen. Es ging damals darum, ein Volk zu ermorden. Aber sie wollen eben das wegen des Genozidvorwurfs ohnehin gereizte Partnerland Türkei nicht verärgern. Man kann dieses Herumgedrücke um die Wahrheit als beispielhaft für die Geschichte der Diplomatie bezeichnen. Man kann es aber auch in dem Begriff der Feigheit zusammenfassen wollen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1358,0.00662739322533137
"Früher Rapunzel, jetzt raspelkurz - Cara Delevingne kann alles tragen ",https://www.bild.de/unterhaltung/leute/cara-delevingne/mit-glatze-bei-den-mtv-movie-awards-51641790.bild.html,"Bei den „MTV Movie Awards“ am Sonntag in Los Angeles war SIE der absolute Hingucker: Model Cara Delevingne (24). Für ihren neuen Film „Life In A Year“ (sie spielt ein krebskrankes Mädchen) hat sie sich ihre langen Haare abrasiert – und trägt nun voller Selbstbewusstsein raspelkurz.Zum schwarzen, hautengen Minikleid und Overknee-Stiefeln trug Delevigne Glatze, zelebrierte ihren haarlosen Look. Ausdrucksstark geschminkte Augen, dunkelrote Lippen und von hinten auch noch eine Tattoo-Überraschung – Cara weiß eben, wie man sich in Szene setzt. Wo andere Schauspielerinnen vermutlich eine Perücke aufgesetzt hätten, wird sie lieber kreativ. Schon bei der MET-Gala Anfang Mai in New York malte sie ihren Kopf silber an und klebte Glitzersteinchen drauf, bei den „MTV Movie Awards“ ging sie jetzt komplett oben ohne. Langhaariger Rapunzel-Look oder kurz geschoren – das Model kann einfach alles tragen … Mehr Promi-News gibt’s auf BILD Facebook – jetzt folgen!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0
Festnahme nach Brand von Flüchtlingsheim,https://taz.de/Archiv-Suche/!222102&s=&SuchRahmen=Print/,"Ein Nachbar soll den Brandanschlag auf eine noch unbewohnte Flüchtlingsunterkunft in Escheburg (Kreis Herzogtum Lauenburg) verübt haben. Die Polizei nahm einen dringend tatverdächtigen 37-Jährigen fest. „Wir gehen derzeit von einer Einzeltäterschaft aus“, sagte der Sprecher der Staatsanwaltschaft Lübeck, Ralf-Peter Anders. Alle Indizien deuteten auf den Mann. Als Motiv vermuten die Ermittler Fremdenfeindlichkeit. Der Mann sollte spätestens am Freitag einem Haftrichter vorgeführt werden. Der mutmaßliche Täter wurde bereits von der Polizei vernommen. Ein Geständnis habe er nicht abgelegt, berichtete Anders. Ermittler hatten am Tatort die Verschlusskappe eines Kanisters sowie ein abgebranntes Streichholz sichergestellt. Beide Gegenstände lagen vor einem beschädigten Fenster im Erdgeschoss des Hauses, durch das am 9. Februar ein Kanister mit brennbarer Flüssigkeit geworfen worden war. An beiden befanden sich DNA-Spuren des 37-Jährigen. Die Staatsanwaltschaft kündigte an, das Ermittlungsverfahren „in kürzester Zeit zum Abschluss“ bringen zu wollen. Ministerpräsident Torsten Albig (SPD) sagte: „Das Verbrechen ist nicht Schleswig-Holstein und nicht Escheburg.“ In dem Ort gebe es zwar Gräben zwischen den Menschen. Der Täter stehe aber nicht für die Menschen in Escheburg. Landtagspräsident Klaus Schlie (CDU) forderte, Politik und Gesellschaft müssten sich aktiv mit der steigenden Zahl von Flüchtlingen und deren Folgen auseinandersetzen. Angesichts der von Albig prognostizierten Zahl von 20.000 Flüchtlingen in diesem Jahr müssten alle Orte davon ausgehen, dass sie Flüchtlinge aufnehmen müssen. Die Escheburger seien geschockt und die schlimmsten Befürchtungen wahr geworden, sagte der stellvertretende Bürgermeister David Oruzgani. „Das ist ein Albtraum.“ In das Haus in dem 3.500-Einwohner-Ort sollten sechs irakische Flüchtlinge einziehen. Dagegen hatte es Proteste gegeben. Verwaltungschefin Brigitte Mirow berichtete, dass 15 Anwohner in ihr Büro gestürmt seien. „Sie waren aufgebracht, ängstlich und verunsichert.“  (dpa)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2043,0.00342633382280959
Kramp-Karrenbauer fordert weitere Maßnahmen gegen Moskau,https://www.welt.de/politik/deutschland/article204132056/Tiergarten-Mord-Berlin-AKK-fordert-Massnahmen-gegen-Moskau.html,"Nach dem mutmaßlichen Auftragsmord an einem Georgier in Berlin hat CDU-Chefin Annegret Kramp-Karrenbauer weitere Maßnahmen gegen Russland angeregt. „Wir werden in der Bundesregierung über weitere Reaktionen beraten und entscheiden müssen“, sagte die Verteidigungsministerin der „Bild am Sonntag“. „Die russische Seite muss jetzt endlich ihren Beitrag zur Aufklärung dieses Verbrechens leisten.“ Der Mord belaste das Verhältnis zwischen Deutschland und Russland. „Die Beweise wiegen schwer“, konstatierte Kramp-Karrenbauer. „Zusammen mit den Morden in Großbritannien und weiteren russischen Aktivitäten ergibt das ein ziemlich beunruhigendes Bild.“ Ihr falle zudem auf, dass es in den baltischen Staaten oder Polen eine ganz andere Wahrnehmung gebe. „Russland verletzt dort immer wieder den Luftraum, führt Desinformationskampagnen“, erklärte sie. „Die Erfahrungen dieser Länder sollten wir nicht einfach beiseitewischen.“ Der Georgier Tornike K. war im August im Berliner Tiergarten mit Schüssen in Kopf und Körper getötet worden. Kurz darauf war ein Verdächtiger festgenommen worden, als er versuchte, die mutmaßliche Tatwaffe in einen Fluss zu werfen. Der Mann sitzt derzeit in Untersuchungshaft. Die Bundesanwaltschaft verfolgt bei dem Mordfall den Anfangsverdacht, dass staatliche Stellen in Russland oder der Teilrepublik Tschetschenien dahinterstecken. Deutschland hatte mit der Begründung mangelnder Unterstützung Russlands bei der Aufklärung zwei russische Diplomaten ausgewiesen. Bundeskanzlerin Angela Merkel riet danach dazu, nun die Ermittlungen zu dem Mord abzuwarten.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1581,0.00316255534471853
Minderheitsregierung? Die Skepsis ist groß,https://www.sueddeutsche.de/politik/parteien-minderheitsregierung-die-skepsis-ist-gross-dpa.urn-newsml-dpa-com-20090101-171122-99-970553,"Berlin (dpa) - Es gibt sie in Dänemark und Norwegen. Es hat sie schon gegeben in Tschechien, Spanien, Portugal, Slowakei, Schweden und Österreich, und auch früher schon einmal in Dänemark und den Niederlanden - die Minderheitsregierung. Doch die Deutschen setzten auf stabile Regierungen. Das scheint eine tiefsitzende Sehnsucht nach den Erfahrungen aus der Weimarer Republik und der Nazi-Herrschaft. Doch wäre das jetzt eine Option für Kanzlerin Angela Merkel (CDU), nachdem die Jamaika-Sondierungen von CDU, CSU, FDP und Grünen geplatzt sind? Was ist eine Minderheitsregierung? In aller Regel bilden eine oder mehrere Parteien zusammen eine Regierung, wenn sie die Mehrheit im Parlament haben. Das ist wichtig, um Gesetzesvorhaben im Parlament, dem Gesetzgeber, verabschieden zu können. Es kann aber auch sein, dass diese Parteien, die koalieren wollen, nicht die Mehrheit der Sitze im Parlament haben. Dann kann es zu einer Minderheitsregierung kommen. Eine solche Regierung braucht also bei Gesetzesvorhaben die Unterstützung anderer Parteien für eine Mehrheit im Parlament. Eine solche Minderheitsregierung kann sich auf nur eine weitere im Parlament vertretene Partei stützen oder auf mehrere, je nachdem bei welcher sie Zustimmung für ihre unterschiedlichen Gesetzesvorhaben bekommt. Warum denkt Deutschland über eine Minderheitsregierung nach? Die Sondierungen von CDU, CSU, FDP und Grünen für ein sogenanntes Jamaika-Bündnis sind nach vierwöchigen Verhandlungen gescheitert. Die FDP hat das Experiment platzen lassen. Zurück blieben die Unionsparteien und die Grünen. Die allein haben aber nicht genügend Sitze im Parlament, um eine Mehrheit zustande zu bringen. Eine weitere ernstzunehmende Koalitionsvariante außer Jamaika wäre die Fortsetzung der großen Koalition von Union und SPD. Nachdem die große Koalition bei der Bundestagswahl massiv verloren hat und die Sozialdemokraten ihr bisher schlechtestes Ergebnis eingefahren haben, verkündete SPD-Chef Martin Schulz nach der Wahl, seine Partei stehe nicht mehr für ein solches Bündnis zur Verfügung.  Welche Varianten einer Minderheitsregierung wären denkbar? CDU-Chefin Merkel könnte nun nur mit den Unionsschwestern CDU und CSU eine Minderheitsregierung bilden. Sie könnte aber auch entweder die Grünen mit ins Boot holen oder die FDP. Würden die Grünen denn Schwarz-Grün mitmachen? Offiziell ist die Parole: Wir sind gesprächsbereit. Allerdings heißt es intern auch, in einer schwarz-grünen Minderheitsregierung gebe es für die Ökopartei keinen Blumentopf zu gewinnen, da die Mehrheiten für grüne Herzensangelegenheiten im Bundestag fehlten. Die rot-grüne Minderheitsregierung in Nordrhein-Westfalen sei etwas anderes gewesen - da habe nur eine Stimme gefehlt und es habe eine Mehrheit links der Mitte gegeben. Würden die Liberalen eine Minderheitsregierung mitmachen? Die Wahrscheinlichkeit, dass die Liberalen mit der Merkel-CDU in eine Minderheitsregierung gehen, tendiert gegen Null. Zu groß ist nach den Sondierungen der Ärger in der Partei. Viele in der FDP haben das Gefühl, Merkel habe, um die Grünen ins Boot zu kriegen, sie mal wieder über den Tisch ziehen wollen. Merkel dürfte es also gleich gar nicht probieren. Und wie sieht es bei CDU und CSU aus? In der Union hatte es durchaus Gedankenspiele gegeben, eine vorübergehende Minderheitsregierung könne eine längere Hängepartie bei der Regierungsbildung überbrücken und den Start wichtiger Projekte wie etwa den Breitbandausbau des Internets in Deutschland vorantreiben. Merkel äußerte sich aber zuletzt skeptisch, ebenso Kanzleramtschef Peter Altmaier (CDU). Der sagte im ZDF: """"""""Eine Minderheitsregierung, die von niemandem unterstützt und getragen wäre, wäre sicherlich keine gute Lösung für das Land."""""""" Wie steht die SPD dazu?  Die SPD-Spitze sieht diese Variante offenbar als Möglichkeit, sich einigermaßen unbeschadet aus der Affäre zu ziehen. Fraktionschefin Andrea Nahles gab am Dienstag eine vielsagende Antwort auf eine entsprechende Frage: """"""""Das hängt davon ab, da müssen wir jetzt drüber reden."""""""" Denn auf Neuwahlen """"""""hat niemand wirklich Lust"""""""". Wo lägen die Risiken für die Parteien? Eine solche Minderheitsregierung wäre eine Überbrückung bis zu Neuwahlen, um dringliche Projekte wie eben den Breitbandausbau voranzutreiben. Die Parteien werden also sofort wieder in den Wahlkampfmodus übergehen. Eine Unterstützung von Projekten der Minderheitsregierung ließe zu wenig Eigenprofilierung und Abgrenzung zu. Im Gegenteil, es bestünde die Gefahr, für die Interessen der Minderheitsregierung eingespannt zu werden. Andererseits bestünde für Merkel und ihre Minderheitsregierung das Risiko, bei gemeinsamen Projekten vom Mehrheitsbeschaffer vorgeführt zu werden. Und würde es auch im Bundestag klappen, stünde immer noch der Bundesrat im Weg. Hier sind Union, SPD und Grüne jeweils an so vielen Landesregierungen beteiligt, dass sie sich gegenseitig blockieren könnten.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4906,0.000203832042397065
Neuer Marktführer im Mobilfunk durch Fusion von O2 und E-Plus - Newsticker - Die aktuellsten Nachrichten,https://www.bild.de/news/aktuell/neuer-marktfuehrer-im-mobilfunk-durch-fusion-31507548.bild.html,"    Düsseldorf (dpa) - Mit der Übernahme von E-Plus durch O2 entsteht ein neuer Marktführer im deutschen Mobilfunk: Zusammen kommen beide Unternehmen auf 43 Millionen Kunden - das ist mehr als ein Drittel des Marktes. Wenn die Wettbewerbshüter und die Hauptversammlungen von Telefónica Deutschland und der niederländischen E-Plus-Mutter KPN zustimmen, lässt das neue Unternehmen die bisherigen Marktführer T-Mobile und Vodafone hinter sich. Laut KPN zahlt Telefónica Deutschland für die Übernahme 8,1 Milliarden Euro.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0
Bahnprobleme im Norden – auch Wacken-Fans betroffen,https://www.welt.de/regionales/hamburg/article197678933/Oberleitungsschaden-Bahnprobleme-im-Norden-auch-Wacken-Fans-betroffen.html,"Die Zugstrecke zwischen Tornesch und Elmshorn ist nach aufwendigen Reparaturarbeiten wieder frei. Das nach einem Oberleitungsschaden gesperrte zweite Gleis wurde am Dienstag freigegeben, sagte ein Sprecher der Deutschen Bahn am frühen Dienstagnachmittag der Deutschen Presse-Agentur. Seit 13.00 Uhr sei alles wieder frei. Der Bahnverkehr habe begonnen, sich langsam wieder zu normalisieren. Das erste zunächst gesperrte Gleis auf der Strecke konnte seit Montagabend wieder befahren werden. Betroffen von dem Oberleitungsschaden waren auch Reisende mit Ziel Heavy-Metal-Festival in Wacken, die mit der Bahn zum Bahnhof nach Itzehoe fahren wollten. Züge aus Richtung Westerland (Sylt) endeten bereits in Elmshorn. Nach Angaben der Bahn hatte ein Intercity am Montag die Oberleitung abgerissen. Diese sei auf einen Zug der Nordbahn gefallen. In der Folge hätten sich insgesamt rund 200 Züge verspätet oder seien auf Teilstrecken ausgefallen, sagte der Bahnsprecher. Folglich dürften viele tausend Reisende betroffen gewesen sein. Seit 19.20 Uhr sei ein Gleis wieder befahrbar, sagte ein Bahnsprecher am Abend. Die Züge des RE70 und der Fernverkehr nach Dänemark fahren demnach wieder laut Plan. Bei anderen Linien gebe es noch Ausfälle – die Fahrgäste könnten aber mit Umsteigen ans Ziel gelangen. Züge aus Richtung Westerland endeten während der Sperrung beider Gleise in Elmshorn und fuhren von dort wieder zurück auf die Nordseeinsel. Züge aus Kiel in Richtung Hamburg endeten in Neumünster. Dort mussten Reisende umsteigen oder gleich von Kiel aus über Lübeck in Richtung Hamburg aufbrechen. Es wurde ein Ersatzverkehr mit Bussen eingerichtet. Die Bahn riet Reisenden aus Kiel in Richtung Hamburg, über Lübeck auszuweichen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1724,0.000580046403712297
Was ein Monat ohne Zucker bewirkt,https://www.welt.de/gesundheit/article160310162/Was-ein-Monat-ohne-Zucker-bewirkt.html,"Die Website LifeHunters ist eigentlich dafür bekannt Kunstexperten mit Ikea-Drucken, Gesundheitsexperten mit Fastfood und Touristen mit Prostituierten zu veralbern. Doch dieses Experiment schien der niederländischen Produktionsfirma tatsächlich ernst zu sein: Mitarbeiter Sacha Harland sollte einen Monat lang auf Zucker und Alkohol verzichten. Hintergrund der Diät sind Statistiken, die das """"""""Dutch National Institute for Health and Environment"""""""" (RIVM) vor einigen Jahren bekannt gab. Laut der Studie sollen 60 Prozent der Männer und 44 Prozent der Frauen in den Niederlanden zu dick sein. RIVM gibt weiter an, dass einer von sieben Niederländern durch sein Übergewicht gesundheitliche Probleme hat. Sacha hat das Experiment trotz anfänglicher Hungergefühle und gelegentlicher Stimmungsschwankungen gut überstanden. Und die Ergebnisse sind erstaunlich: Laut des Medizinchecks, dem er nach der Diät unterzogen wurde, hat er vier Kilogramm Gewicht verloren und seine Blutdruckwerte sind gesunken. Zusätzlich verringerte sich sein Körperfettanteil. Das entschädigt dann auch mal den Verzicht auf Wein und Tomatensuppe. LifeHunters hat die Diät natürlich auch mit der Kamera begleitet. So kann jeder den Leidensweg von Sacha mitverfolgen. Sacha scheint über seinen neuen Body-Mass-Index ziemlich glücklich zu sein.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0
"Biathlon-Weltcup in Oslo: Schipulin siegt, Schempp wird Elfter",https://www.spiegel.de/sport/wintersport/biathlon-anton-schipulin-siegt-simon-schempp-wird-elfter-a-1139423.html,"Anton Schipulin hat das Verfolgungsrennen beim Biathlon-Weltcup in Oslo gewonnen. Der Russe setzte sich vor Weltcup-Gesamtsieger Martin Fourcade und Lokalmatador Johannes Thingnes Bö durch, der nach seinem Sprintsieg als Erster gestartet war. Als bester Deutscher landete Simon Schempp auf dem elften Platz. Schempp verbesserte sich nach Rang 24 im Sprint um 13 Plätze. Im abschließenden Massenstartrennen am Sonntag (13.30 Uhr, Live-Ticker SPIEGEL ONLINE; TV: ARD) hat der 28-Jährige Chancen auf den Gewinn der kleinen Kristallkugel, mit der der Sieger der Disziplinwertung ausgezeichnet wird. Vor dem letzten Saisonrennen führt Schempp die Disziplinwertung mit 22 Punkten Vorsprung auf Fourcade an.Sprint-Weltmeister Benedikt Doll fiel nach vier Strafrunden vom elften auf den 18. Platz zurück. Arnd Peiffer wurde an seinem 30. Geburtstag 26., Erik Lesser kam als 28. ins Ziel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0
